"","NMDS1","NMDS2","NMDS3"
"2011-06-08",0.428126042799997,0.184373239627793,0.194627943741152
"2011-06-22",0.410826843341486,0.170124285778096,0.0884449401191261
"2011-06-27",0.438349215740182,0.169629325009125,0.315726730568343
"2011-07-06",0.308983787647299,-0.035815768217589,0.0649707655232331
"2011-07-22",0.468503613414537,0.00240475152445266,-0.077593059181537
"2011-08-04",0.429214093415107,0.0844446056614528,-0.0225107396129194
"2011-08-17",0.489492018546746,-0.0421932765070707,-0.0528128844592509
"2011-09-01",0.501119775127231,-0.000621048300734329,-0.0829700925128536
"2011-09-13",0.609362960870277,0.190294767000308,-0.113470578267006
"2011-09-20",0.598882519494428,0.200639578130186,-0.0806087735596577
"2011-09-26",0.426041598292912,-0.0104946138100702,-0.330390824639068
"2011-09-29",0.377429843020003,0.0580750404165742,-0.118386533617003
"2011-10-15",-0.290985947417963,0.169056948112687,-0.269333361087963
"2011-10-26",-0.0201038736912457,0.116211399445829,0.154217076302515
"2011-11-29",-0.534084342712938,0.130934757089023,0.232242701624553
"2011-12-10",-0.273171860802166,0.0519207543452514,0.100248148328984
"2012-01-08",-0.28092436555161,0.224825940568581,-0.00876451076820144
"2012-02-24",-0.134385728042713,0.0102660209578809,-0.0399074609383005
"2012-03-07",0.0515297965232323,-0.0986293483632516,-0.0791532045117389
"2012-03-25",0.143083178003688,0.232329245078618,0.02941402826136
"2012-04-07",-0.168640523887895,0.301730612529061,0.0284670651552577
"2012-04-14",-0.390645135109032,0.441673299768968,0.140347738209166
"2012-05-04",0.205752238138329,0.289341759860346,-0.206653088223964
"2012-05-19",0.468146975936974,-0.173341161772763,0.326724258258312
"2012-05-29",0.561643792861446,0.271994648127714,-0.0536574533606216
"2012-06-10",0.642521589830175,-0.0820104484544655,-0.0837436725088453
"2012-06-25",0.566967809092395,-0.0769566664390597,0.173391730519929
"2012-06-28",0.400476638404683,-0.005910017478568,0.0136435002405735
"2012-07-07",0.478771433757695,-0.0769647187356602,0.0481401768200758
"2012-07-20",0.5467279994518,-0.126044265517982,-0.0100916339568177
"2012-08-07",0.391333627003027,-0.0103542677976914,0.00202741324164672
"2012-08-21",0.533965935202306,-0.12626757983291,0.200847569222582
"2012-09-06",0.27754355919832,-0.0304868492994056,0.190119643023899
"2012-09-16",0.218787054617072,-0.0151509503645865,0.138762486662344
"2012-09-29",0.448759339439686,0.131120674317569,-0.143899420694371
"2012-10-07",0.237393812355311,0.457570626387202,0.194950170964898
"2012-10-25",0.262545896901263,-0.0295544585226546,-0.480854992401091
"2012-11-13",-0.603834746839636,0.116906202166015,0.0949856699458182
"2012-11-26",-0.589570743872822,0.171623425764367,0.0525751728337719
"2012-12-30",-0.694340625060677,0.320170930958408,0.202911200687035
"2013-01-14",-0.596613861951829,0.261485277566796,0.00521490558609886
"2013-02-14",-0.165569528707125,0.212397310738507,0.116716088469825
"2013-03-01",-0.110926035963387,0.232395826891001,-0.231484311358905
"2013-03-03",-0.161536079563154,0.308440362098949,0.232718387122241
"2013-03-10",-0.0422717105282291,0.226569878956059,0.203152805213202
"2013-03-18",-0.073104503358733,0.140127408747169,-0.0872324864681089
"2013-04-01",0.221976857526199,0.218444402166927,0.0199724144515883
"2013-04-16",0.223748034822018,0.143057755915148,-0.0879737724413601
"2013-04-27",0.230491295925063,0.17500617906076,0.294715982948431
"2013-05-08",0.368127253154798,-0.0271991358526589,0.0989038141624223
"2013-05-30",0.587252730869928,0.0704085282662136,-0.0614219531998099
"2013-06-07",0.62816512752007,-0.0318216145569534,-0.0557627530594112
"2013-06-19",0.591608487074411,0.0209900264995437,-0.0372013999184556
"2013-06-27",0.416589728886143,-0.00426842521996312,-0.124430142180966
"2013-07-09",0.382251584044927,-0.0120197688780846,-0.0181626476346705
"2013-07-23",0.389162217198268,-0.0582618103512506,0.14211631756387
"2013-07-29",0.657892906842436,-0.0383740474218049,-0.0142531719733775
"2013-08-09",0.518081046348787,-0.0883739414842138,0.227003463460709
"2013-08-25",0.618086494535627,-0.021587167320996,-0.0273455545603539
"2013-09-11",0.437848647265863,-0.015255809981534,-0.117562414822863
"2013-09-26",0.24083565488399,0.047498531346863,-0.372853005452856
"2013-10-04",-0.19251010538028,0.0203431547545571,0.0262987576102897
"2013-10-22",-0.144781254543307,0.0910483287462437,0.0376739543901564
"2013-11-09",0.15751909291476,0.00980254961570636,-0.361716397396819
"2013-11-22",-0.225120561853896,0.0530267545377733,-0.0998376828706388
"2013-12-09",-0.487895063751391,0.0811329494391825,0.158080985697573
"2014-01-16",0.0526171744550771,0.371246631172721,-0.137610308634971
"2014-02-04",0.0259280958053718,0.375391186955341,0.0638852638996135
"2014-02-23",-0.162995044370554,0.464979890391294,-0.135234346720985
"2014-04-01",0.120491126491562,0.31056672645744,-0.280431941716014
"2014-04-08",0.416568731974612,0.28476792536776,-0.113880079157918
"2014-04-25",0.0377124384297852,0.383116098520592,-0.104250876930938
"2014-05-06",0.235985623720274,0.316966983041314,-0.165691237603962
"2014-05-19",0.0215621100448793,0.0724965495661801,0.0311197899006797
"2014-06-11",0.508829858321801,-0.0886029465319465,-0.142774914208584
"2014-06-27",0.389647026848218,-0.0919138274146554,-0.140697810143655
"2014-07-06",0.379363278881129,-0.107862494360485,-0.229324936673851
"2014-07-22",0.382745197786438,0.00226042307925125,0.0464206897376257
"2014-08-06",0.328545506225812,-0.0318149494353397,-0.0293027956996159
"2014-08-20",0.472605826530567,-0.103194532021839,-0.00327676644861678
"2014-09-07",0.438126834550125,-0.143825181303537,-0.0164777368009104
"2014-09-25",0.0216518174333224,0.0527433731022833,0.14799451318942
"2014-09-30",-0.490739013528889,-0.0660401480623608,0.196445877475941
"2014-10-08",-0.310421799105786,-0.275044485682528,0.255982693475626
"2014-10-27",-0.732614871310204,-0.0758139168055935,-0.316805192855248
"2014-11-07",-0.934112006522358,-0.175826118618914,-0.442509715723977
"2014-11-08",-0.756097475989288,-0.110134220138604,-0.401792162404206
"2015-01-01",-0.757298123710498,-0.12483773071584,0.0403872859145887
"2015-01-06",-0.772013746415321,0.134023885677695,0.221312165825951
"2015-01-21",-0.631611743511592,0.00596086073543687,0.335558577950474
"2015-01-31",-0.74663788643576,-0.00468805694904185,0.22843182363325
"2015-02-04",-0.627662466984157,-0.101938906542027,0.296943006752299
"2015-02-18",-0.73670706524333,-0.076442530849572,0.231123869543122
"2015-03-04",-0.544044465583457,-0.116418278180285,0.304465023010376
"2015-03-26",-0.737824807162334,-0.0299031035839977,0.278429061581284
"2015-04-07",-0.908383183107881,-0.136195682987499,0.270700115248502
"2015-04-27",-0.38193900356406,-0.339859913747703,0.43279645811122
"2015-05-07",-0.322717363424771,-0.255270900784595,0.189859911780496
"2015-05-13",-0.107990031492905,-0.257318046720309,0.22434347145341
"2015-05-19",-0.177695814184947,-0.203642469630875,0.265524215026965
"2015-06-10",-0.130826208701889,-0.136768481079884,0.281928923860312
"2015-06-16",0.0517165822239817,-0.208390570873378,0.309550116856339
"2015-06-28",-0.118698147740242,-0.10575988928178,0.187593722485261
"2015-07-03",-0.0536209588365332,-0.197672284720686,0.129009382237186
"2015-07-15",-0.0194390696560614,-0.336119809961348,0.0826274601038895
"2015-07-26",-0.154119052036975,-0.255584777091156,0.120910141167657
"2015-08-08",-0.0341865421456359,-0.361687934885133,0.195427229109285
"2015-08-10",-0.136548729504344,0.0163574903930629,-0.11853603145399
"2015-08-26",-0.149471291113803,-0.17928876809942,0.179561604612111
"2015-09-03",-0.459961028375371,-0.324263342349381,0.010011780393362
"2015-09-16",-0.409177834193488,-0.262634259236404,0.151832445700868
"2015-09-23",-0.398639595442027,-0.28132340885524,-0.116151809720044
"2015-09-29",-0.39805815764024,-0.346825517841692,0.096135143053542
"2015-10-07",-0.394462668820484,-0.480698254111654,-0.0912022339431416
"2015-10-13",-0.723026985532703,-0.435671486184217,0.058244076086638
"2015-11-03",-0.837679252966955,-0.320613669756982,-0.311597578513856
"2016-01-08",-0.956888868670617,0.00701814865836058,0.193181865726941
"2016-01-23",-0.975560844432701,0.0563180176301696,0.118647566726222
"2016-02-17",-1.0270500574111,0.0314306119688928,0.0571885439903367
"2016-03-11",-0.992073314295304,0.0068811040910411,0.147239255432452
"2016-03-22",-0.947784605813517,0.0141675869483655,0.226291997681689
"2016-03-26",-0.9415227986754,-0.0608488144737176,0.0111741899431423
"2016-04-18",-0.877296681973089,-0.300667276169016,0.0389908104662245
"2016-04-26",-0.924827767026676,-0.203809888525923,0.192975722353252
"2016-04-28",-0.875519648444532,-0.24871702642064,-0.0263940442083384
"2016-05-12",-0.810909116754916,-0.191452937548843,0.252964418800492
"2016-05-24",-0.637264514564468,-0.371726499800297,0.0942278306242847
"2016-06-12",-0.345968462694187,-0.243364498850584,0.223983100726491
"2016-06-23",-0.348545380927444,-0.298945327644949,0.197682433252474
"2016-06-29",-0.258035927331717,-0.167401307951642,0.0878716372529421
"2016-07-07",-0.272774955691993,-0.229397636448904,0.131719209323616
"2016-08-01",-0.211051716071751,-0.309428744440587,0.03960163941917
"2016-08-21",-0.0461732705762424,-0.219002840812095,0.136309858457419
"2016-09-06",-0.140801643997711,-0.40495963345613,-0.12722420102959
"2016-09-20",-0.263496466419374,-0.412505318654621,0.0455096429048224
"2016-10-11",-0.342223313645435,-0.345749076087837,-0.14348136135969
"2016-11-18",-0.896697620746761,0.00711511347409195,-0.0779388276792592
"2016-12-06",-0.87130319420399,0.0622718336711336,-0.0277685955351534
"2017-01-12",-0.919162476258018,0.199714310229833,0.010735232202458
"2017-02-01",-0.968729265345706,-0.0435821321984115,-0.133138595489824
"2017-02-17",-0.847604382139858,-0.0557573982858635,-0.0421455571936041
"2017-02-25",-1.02435080309541,-0.0192984338462629,-0.0586839140070631
"2017-03-20",-0.896296894257856,-0.22519640819707,0.130757622590816
"2017-04-11",-0.888301926083711,-0.211249483161637,-0.0296870974255367
"2017-04-27",-0.874266967503131,-0.0744132708981807,-0.122650943392959
"2017-05-21",-0.700526257897477,-0.126389817509213,0.304406995742395
"2017-06-12",-0.413101368072965,-0.193251260202398,-0.149098430461288
"2017-07-06",-0.0684743143725492,-0.266164550202013,0.440265524880933
"2017-07-12",0.162538632405413,-0.192658536660552,0.0402246229823628
"2017-07-27",0.0939162027797017,-0.239410857455902,-0.0293807236344829
"2017-08-08",0.213864500766371,-0.0454277719471736,0.331222499808901
"2017-09-06",0.256278020203142,-0.365961872519031,-0.135529750677069
"2017-09-22",0.0761268017050929,-0.315748822976862,-0.337883422484325
"2017-10-04",0.043754153683452,-0.308459884102326,-0.337544559964367
"2017-10-26",-0.0858869934671989,-0.0829570316755174,-0.134698041822831
"2017-11-06",-0.192654861949044,-0.39820030949535,-0.0546302783898987
"2017-12-04",-0.455865063622658,-0.0394312616793156,-0.317216724913742
"2017-12-18",-0.460287869108456,0.153667570708114,-0.221173473797231
"2018-02-06",-0.684807426276577,0.0648129612527448,-0.220946233950038
"2018-02-27",-0.350391562745951,-0.0843154054671075,0.18742019903933
"2018-03-05",-0.439953809988566,0.088480353470355,-0.265593751195852
"2018-03-18",-0.151915992776412,-0.231963329002789,-0.115292424607163
"2018-04-09",-0.133602638278491,-0.26730151498547,-0.167225424045465
"2018-04-23",-0.224791966206944,-0.342773139515687,-0.2088785842198
"2018-05-07",-0.101152093404192,0.000801674412025456,-0.117505475799423
"2018-05-21",-0.105688922447044,-0.0961165205592532,0.0801923011355338
"2018-05-29",0.0974347536563729,-0.120313600581722,0.286366997073419
"2018-06-06",0.0948994798265425,-0.368318082009446,0.269523387889518
"2018-06-27",0.21211333465141,-0.0693370557659902,-0.0609727031620181
"2018-07-10",0.128786425953516,-0.188006413774439,-0.137768676087467
"2018-07-17",0.262223464509707,-0.077084469364309,-0.0817277367200165
"2018-08-21",0.347155602257492,-0.0447123092272887,-0.117630330904899
"2018-09-20",0.115627592207288,-0.104453600612144,-0.403203979043981
"2018-09-27",0.599586653428602,0.0868169963985796,-0.128424616934796
"2018-10-11",0.363402537275081,-0.207662193390909,-0.420437152603637
"2018-10-15",0.388296511796082,-0.0419845230290578,-0.251963638876147
"2018-11-08",0.248356165915649,-0.395039200988205,-0.456685914346806
"2018-12-06",-0.258522503273472,0.158281700143606,0.411809345921603
"2019-01-13",-0.695762863341981,0.0966378065959008,0.155255816634437
"2019-02-18",-0.788805587272714,0.0964869376393054,0.0650838817546172
"2019-03-04",-0.276528901704479,-0.189045315310329,0.079511891227008
"2019-03-31",-0.346962046009103,-0.0906882196022434,-0.367278651758765
"2019-04-18",-0.262490050417822,-0.239989054655482,-0.185954473325884
"2019-04-29",-0.272185915010742,0.0242444115254035,0.224004683519124
"2019-05-07",-0.0962308140631723,-0.173722675238089,0.0850516233531627
"2019-05-24",-0.0291697148279127,-0.163632040520033,-0.088138853957923
"2019-06-05",0.157993986263733,-0.443125468548613,0.20298773321774
"2019-06-17",0.414854490186224,-0.127827313246092,0.0828179939526163
"2019-06-27",0.343208597140688,-0.160403301044311,0.0897232297115603
"2019-07-10",0.670818816247284,-0.131795811409794,0.00994155132807093
"2019-07-23",0.146033850165867,-0.026043484870489,-0.0787971635883607
"2019-08-25",0.322722174728176,-0.0837587005936364,-0.216735558398415
"2019-09-11",0.0796232152123907,-0.0294304559526354,-0.141021746609782
"2019-09-20",-0.344154885099538,-0.0393397022065031,-0.45007861533012
"2019-09-26",-0.323543307240481,0.0596307077491135,-0.304447191229138
"2019-10-11",-0.342101483198901,0.0136238379051118,-0.234590958804382
"2019-10-24",-0.321659222881823,-0.074427884676502,-0.0155951275323434
"2019-11-06",-0.580948066209933,-0.269826325558453,0.175173811370416
"2019-11-21",-0.461851192960181,-0.0877015397629473,-0.282381556927352
"2019-12-04",-0.341044653530274,-0.287138757546075,-0.117748206998597
"2020-02-04",-0.598885710917333,0.225274427216353,-0.229540886380212
"2020-02-19",-0.0804226682691247,0.339097329578016,0.221672805388612
"2020-03-15",-0.0100329476538161,0.158464712805217,0.282483609748986
"2020-04-06",0.0336153647507808,0.402925186388953,-0.0807521390930822
"2020-05-14",0.391368681047324,0.245910327423696,-0.0984227180654007
"2020-06-15",0.493144609502734,0.313821359723706,0.115815262319661
"2020-06-27",0.530277664216468,0.00645413949010114,0.0629457029153509
"2020-07-16",0.532796495216104,-0.0056374928906505,0.0572241360434573
"2020-07-23",0.483517738179407,-0.064860312104064,-0.0719259366584728
"2020-08-05",0.616767709259429,0.00112169863615361,0.00177827139047052
"2020-08-23",0.414624939059098,-0.114089580209222,-0.0558377525315556
"2020-09-21",0.261909498991767,0.237530937357318,0.27345204442624
"2020-09-30",-0.390046314822907,0.0572617948703848,-0.278394537884276
"2020-10-19",-0.080318000242205,0.0167716082964752,0.16507746566427
"2020-11-20",-0.357000697274815,0.0343267133078085,-0.296832428779906
"2020-12-10",-0.453517876795441,0.24457140726271,0.18601238752591
"2020-12-23",-0.481346198762174,0.203973442586207,-0.0202896551659515
